,RegionID,RegionName,StateName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
1942,54352,Seal Beach,California,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,643300,631600,636500,602600,612100,628800,679400,699400,674500,636100,628400,641900,670800,690400,742100,759300,784300,731100,765800,739400,804200,777700,817300,770600,761200,676800,708500,711700,799300,827800,865800,794200,770100,714000,764300,758500,792300,793400,670700,664800,651800,777300,763700,801200,826800,874600,856200,861400,683000,690700,673700,866600,847800,764600,742300,772700,862900,919000,929200,914800,875900,877200,867700,913500,885200,902600,829100,883800,840200,923200,881700,963600,940900,971100,940600,896000,923300,946700,984000,956400,905100,885000,712600,745700,735000,904600,915300,963400,941900,893400,887800,948500,945500,942200,943900,1021700
1943,42710,Richmond Hill,Georgia,1944,218100,240600,234500,220100,189300,182600,188000,199000,211700,208000,201000,199000,213400,229100,223000,191600,186000,184500,187600,173300,185800,191200,187300,183000,164200,188500,191400,205400,194800,194500,209200,204700,195800,210000,216300,225700,193100,179800,172500,193700,200100,204800,195100,202800,201600,211400,209200,207200,213100,210000,202400,190000,197200,209400,202300,197500,183900,196600,197600,221800,221900,233800,227200,224100,219100,220400,223800,227700,228000,245700,248300,249500,224500,224100,222400,232900,229800,231100,230800,219200,220900,216300,230800,234300,239300,239500,242200,236100,236100,233200,240700,239300,236000,233800,242700,247200,254900,256100,257500,258000,254600,251100,247300,248300,255500,253300,245100,235200,241300,241700,239400,236000,241600,247600,248300,248500,243000,244200,244900,261700,274500,274000,266200
1944,4131,Cliffside Park,New Jersey,1945,,,,,,,,,,,,,,,,,,,,,,,,,,322700,332600,352700,340000,330500,306900,345100,376300,399500,381700,366700,341400,348300,349400,356900,341400,342900,316200,313400,313800,333900,361400,354700,360700,358300,350600,342100,365100,408500,417000,378900,378000,367400,369900,356900,357600,394500,411800,443500,382500,369800,369200,393600,376300,353700,355600,363300,379500,397900,388600,362300,367700,376800,389900,413800,389100,391700,360200,377900,375700,359100,372200,375800,378200,354000,406300,444600,475400,462200,478200,466900,454200,418200,431900,479000,501400,488900,431900,440200,460700,476500,447500,460800,454900,451600,426700,465900,489300,488800,452700,447800,480500,480200,480100,483600,454800,,
1945,56814,Somerset,New Jersey,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237700,238200,245100,248800,234900,237900,229100,238900,214100,217100,214000,227000,222700,228100,228800,229500,232900,236000,234900,239800,248400,258400,259800,242000,245400,234200,263200,268400,283400,275100,272300,272200,259800,256300,254100,263500,256300,254800,248900,250200,245900,244000,263500,245300,249200,229600,256800,261800,269800,286900,288500,288500,255300,254900,262600,277900,276900,270000,260100,258900,277300,292400,317900,311900,308000,296400,282500,307000,298700,315600,326200
1946,16112,Shirley,New York,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154900,148900,163200,162300,172100,174700,189000,195400,162500,173100,159200,185500,186600,179600,174700,154000,167800,173000,188700,180600,185300,185200,194900,193200,191800,193800,191700,192400,180300,165700,182000,215700,213700,188700,163900,172400,170600,169200,175000,188000,187100,189600,184900,190300,179100,184200,179400,194200,194400,198100,193100,189700,198800,202500,196700,185100,198000,200000,205800,186600,192900,190900,201400,205000,224400,223600,229300,216900,228800,212100,217800,214800,227200,224500,224600,220300,220500,228700,245700,261100,253500,251200,244800,246700,259000,261900,268400,255600,261100,278600,306200,304300,297900,293700
1947,21627,Derwood,Maryland,1948,352800,333100,305700,298900,284800,302700,281000,281300,275100,312100,351700,354000,331900,266100,257600,261000,285900,295000,323800,317700,300300,282700,326100,347500,349200,340000,317800,338500,335700,374100,359500,373100,370300,373000,356400,358900,360700,338400,306400,307800,330100,340700,354700,363100,374100,370100,371100,373000,362000,366700,395200,398500,417200,431500,432500,395500,395700,380200,375500,351400,361100,403400,410700,403800,375900,359300,377900,369900,372100,382700,393600,412500,426800,419100,388500,369900,361300,356400,356900,370200,345400,354200,360200,383200,378500,389800,398900,408700,403100,424900,431100,437200,437700,425800,426200,431800,431900,420700,420300,448400,446900,444000,416600,437200,424700,435600,432200,430000,435300,424100,450500,418100,408400,382200,398400,407700,429800,437000,465500,481800,511900,479800,487000
1948,29671,Roselle,Illinois,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218600,214200,214900,214900,212000,204700,210600,214100,225600,222100,213600,212900,211700,214000,202100,217200,218300,234200,224600,221300,213500,204600,208900,198700,206700,218300,232200,229900,239400,241400,254800,244900,249200,248100,236500,245800,241900,248000,224400,220400,231000
1949,11041,Danville,Kentucky,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143200,147800,151100,134200,143900,146400,144900,132300,129700,131900,139200,138200,146200,155800,153000,151000,131400,137500,139900,143900,138200,145000,150900,165100,156100,156200,143400,138600,125700,120100,128100,144800,149600,143100,138700,140700,139700,146400,145200,146500
1950,38008,Coos Bay,Oregon,1951,108700,120100,118000,134200,129300,140300,145500,140600,132500,147400,150400,149900,116500,109800,111300,123000,131900,119400,116600,114700,130900,131100,119200,107300,100400,106100,106200,107000,101700,109500,120300,125800,133000,135000,130800,131600,139700,151000,139300,124200,123800,139600,149200,148300,129000,135800,135600,140800,134700,135900,134400,126100,127400,125700,130000,129700,132700,134700,141400,143000,147400,140400,145600,149700,144300,144100,137100,163200,165100,170900,159700,156600,153000,153600,165100,167500,169000,159100,168100,169400,172200,165000,149600,152000,153100,161700,160500,169400,175300,180300,177100,182500,186900,187300,186800,181000,162000,163900,162500,181300,178900,187600,182500,183300,180000,189200,189300,194600,195600,204700,201000,192700,193700,203200,222700,212600,210600,212800,217200,216700,198200,201700,200600
1951,50049,Washington,Michigan,1952,193500,191500,183300,172000,177300,185500,166800,170400,158500,183000,174400,185200,176400,176200,203800,212400,220400,193700,179300,157300,143300,148700,152100,161900,182500,174500,185500,172100,186000,182800,186700,194600,192400,185600,189800,188700,197600,202300,214900,206600,209700,204600,217300,209300,213500,217800,234400,242300,256600,247600,233600,232500,269400,283100,280500,249900,246300,241600,220400,228500,228200,251300,244600,247900,239200,244000,249500,264000,273600,275900,262200,255500,240200,262200,255200,267100,263900,269900,276400,267900,271100,275300,287600,288800,289200,290900,306500,308300,302600,296100,285800,292500,269300,262200,258600,272600,288000,282800,289000,282200,287600,288100,296400,303100,301800,301600,282100,278400,274000,279400,329100,346000,366600,332000,319900,303700,295500,303600,322900,337200,336800,345000,330500
1952,56365,Mercer Island,Washington,1953,666900,723200,708700,788100,782400,797800,820000,835900,799500,747900,742800,820900,784200,765000,711800,791800,771200,794400,764900,837300,840700,778000,718600,733800,712800,760800,680200,788200,733700,785300,756400,837800,882400,910500,849900,782500,799400,864700,891600,878300,832400,849500,859900,878500,923900,1003900,996200,992000,889000,890200,893000,1003500,1102300,1079700,973700,895200,891900,930600,1007400,1033100,1036100,988200,982100,983000,973000,1021200,1033200,1165600,1146800,1150600,1040300,1005500,1014100,961000,1049300,1044000,1141100,1133000,1172100,1183500,1195100,1209900,1261900,1248000,1182000,1128500,1074600,1171000,1243100,1344400,1354700,1309900,1292300,1292500,1279600,1288100,1291700,1355500,1369500,1434600,1404400,1401100,1454800,1470100,1491400,1387900,1405400,1468600,1496900,1439800,1324400,1337900,1383300,1491700,1512200,1582200,1554700,1458200,1389100,1288900,1203100,1239300,1328800
